id,brand,category,productCategory,colorway,condition,minimumBid,gender,name,releaseDate,retailPrice,shoe,lowestAsk,lowestAskSize,salesThisPeriod,highestBid,highestBidSize,numberOfBids,annualHigh,annualLow,volatility,deadstockSold,pricePremium,averageDeadstockPrice,salesLast72Hours,totalDollars,deadstockSoldRank,pricePremiumRank,averageDeadstockPriceRank,img
608f48fd-37bc-4a12-9abc-d06c8568a308,Nike,KD Five,sneakers,Sport Grey/Violet Force-Strata Grey-Bright Crimson-Electric Green,New,25,men,Splatter,2012-12-31 23:59:59,115,KD 5,100,10.5,1,90,11.5,25,120,61,0.245844,30,-0.409,85,1,2554,47,14,35,"https://stockx.imgix.net/Nike-Zoom-KD-5-Splatter.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
543243c9-2aad-424f-9d80-9025978aa745,Nike,KD Six,sneakers,White/Metallic Gold-Pure Platinum-Black,New,25,men,Gold,None,None,KD 6 Elite,180,10,1,175,10.5,34,225,110,0.167836,28,0,160,1,4486,62,10,76,"https://stockx.imgix.net/KD-6-Elite-Gold-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548139770"
e2278d55-d3a2-4399-9556-390f7c52fed4,Nike,KD Ten,sneakers,Dark Grey/Reflect Silver,New,25,men,Dark Grey,2017-10-20 23:59:59,150,KD 10,150,10.5,1,100,7,17,135,75,0.183959,26,-0.333,105,1,2729,16,68,35,"https://stockx.imgix.net/Nike-KD-10-Dark-Grey.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
24423f19-83e7-48d7-8705-a88e97db577c,Nike,KD Four,sneakers,Pinkfire II/Black-Metallic Silver,New,25,men,Aunt Pearl,2012-05-12 23:59:59,95,KD 4,338,9,1,333,11,42,550,285,0.251791,23,2.474,378,1,8705,31,83,19,"https://stockx.imgix.net/Nike-Zoom-KD-IV-Aunt-Pearl.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
6b79633a-7da0-4610-b8b6-074158004627,Nike,KD Seven,sneakers,Dark Turqoiuse/Metallic Gold-Black-University,New,25,men,N7,2015-06-20 23:59:59,200,KD 7,135,9.5,1,120,10.5,32,189,86,0.145493,22,-0.155,131,1,2872,64,18,61,"https://stockx.imgix.net/Nike-KD-7-N7.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
9e4746f9-f1a6-43e2-9f90-f9652494ebe6,Nike,KD Eight,sneakers,White/Midnight Navy-Photo Blue-Opti Yellow,New,25,men,Photo Blue,2016-03-05 23:59:59,180,KD 8,91,11,1,80,12,20,125,25,0.407173,22,-0.611,94,1,2057,47,40,100,"https://stockx.imgix.net/Nike-KD-8-Photo-Blue.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
661f78c1-6214-439c-837c-b3431069c0f7,Nike,KD Seven,sneakers,University Red/Black-White,New,25,men,Plaid & Polka Dot,2015-02-14 23:59:59,200,KD 7 EXT,100,11.5,1,110,12,30,200,61,0.259884,21,-0.25,117,1,2466,13,3,82,"https://stockx.imgix.net/Nike-KD-7-EXT-Plaid-Polka.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
cd5e0ba8-346e-494b-8ba2-2e6c8f3e3153,Nike,KD Eight,sneakers,Total Orange/Black-Volt-Bright Crimson-Dark Grey,New,25,men,Hunt's Hill Sunrise,2015-07-25 23:59:59,180,KD 8,89,10.5,1,70,11.5,7,150,65,0.293469,20,-0.583,94,1,1877,71,66,7,"https://stockx.imgix.net/Nike-KD-8-Hunts-Hill-Sunrise.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
85fb0503-b2df-4863-a03a-a35dd4620171,Nike,KD Seven,sneakers,Cave Purple-Hyper Grape-Magnet Grey-Bleached Turquoise,New,25,men,Lightning 534,2014-11-25 23:59:59,150,KD 7,159,13,1,105,8,32,158,66,0.411136,19,-0.56,98,1,1856,61,40,81,"https://stockx.imgix.net/KD-7-Lightning-534-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546755507"
e28f7bf5-4d28-41d6-a659-ff35d0253295,Nike,KD Six,sneakers,Light Crimson/Obsidian-Light Beige Chalk-Light Lucid Green,New,25,men,Light Crimson DC,2014-02-06 23:59:59,130,KD 6,150,8,1,111,8,31,191,40,0.276651,12,0.154,121,1,1448,52,90,58,"https://stockx.imgix.net/Nike-KD-6-Light-Crimson-DC.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
12801a67-8d36-4e3a-bc53-b0bded739881,Nike,KD Eleven,sneakers,Laser Fuchsia/Laser Fuchsia,New,25,child,Aunt Pearl (GS),2019-01-14 23:59:59,125,KD 11,200,5Y,1,165,6Y,5,215,120,0.138685,11,0.6,166,1,1821,48,33,80,"https://stockx.imgix.net/Nike-KD-11-Aunt-Pearl-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1554861375"
bea25a95-d359-43a5-b0c5-811165395702,Nike,KD Ten,sneakers,Multi-Color/Multi-Color,New,25,men,Olive,2017-06-15 23:59:59,150,KD 10,125,8,1,137,12,22,190,70,0.212099,11,-0.033,127,1,1394,90,37,31,"https://stockx.imgix.net/Nike-KD-10-Olive.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
ef9a0182-e3c6-47a1-a994-d61b1cee2e92,Nike,KD Four,sneakers,White/White-Dark Turquoise-Challenge Red,New,25,men,N7 White,2012-05-25 23:59:59,95,KD 4,175,8,1,170,12,45,324,130,0.419565,10,0.474,195,1,1949,84,6,6,"https://stockx.imgix.net/Nike-Zoom-KD-IV-N7-White-Home-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555969652"
2efedace-4690-4bd1-bdc3-883880db2401,Nike,KD Eleven,sneakers,College Navy/University Gold,New,25,child,Chinese Zodiac (GS),2018-11-01 23:59:59,125,KD 11,85,6Y,1,40,7Y,2,125,75,0.179113,6,-0.248,103,1,619,28,93,38,"https://stockx.imgix.net/Nike-KD-11-Chinese-Zodiac-GS.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1540855860"
97bdd0d6-0003-4311-8035-929d78afef47,Nike,KD Eight,sneakers,Blue Lagoon/Bright Citrus-Black-Tide Pool Blue,New,25,men,OKC,2015-10-30 23:59:59,180,KD 8,99,10.5,1,30,10.5,11,150,65,0.451283,6,-0.611,98,1,585,6,99,80,"https://stockx.imgix.net/Nike-KD-8-OKC.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
9af70c50-0190-47f0-935e-da583ff47e2f,Nike,KD Nine,sneakers,Pearl Pink/Dust,New,25,men,Pearl Pink,2017-04-05 23:59:59,150,KD 9 Elite,200,8.5,1,40,8.5,12,160,60,0.538345,6,-0.6,119,1,714,79,53,7,"https://stockx.imgix.net/Nike-KD-9-Elite-Pearl-Pink.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
d59126d4-717f-445f-bcaa-12b121bde8eb,Nike,KD Two,sneakers,Daring Red/Black-White,New,25,men,All-Star (2010),2010-02-06 23:59:59,85,KD 2,220,9.5,1,200,10,11,270,140,0.19834,5,1.588,201,1,1005,59,4,81,"https://stockx.imgix.net/Nike-KD-2-All-Star-2010.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
ab658226-9ae8-4ec4-b727-dbc7e4ecf76f,Nike,KD Ten,sneakers,Platinum Tint/Vast Grey-White,New,25,men,Platinum,None,150,KD 10,None,None,1,131,8,None,185,110,0.25923,3,-0.167,140,1,420,100,67,16,"https://stockx.imgix.net/Nike-KD-10-Platinum.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
3057b078-620d-4749-8a15-9e54fe9beaad,Nike,KD Eleven,sneakers,Blue/Yellow,New,25,men,Paranoid,2018-06-18 23:59:59,150,KD 11,109,10,None,130,13,11,216,80,0.243526,223,-0.167,148,None,33093,36,94,14,"https://stockx.imgix.net/Nike-KD-11-Warriors-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549069923"
a039630d-f574-4405-9edc-492f222c7fd8,Nike,KD Eleven,sneakers,Black/Chlorine Blue-Persian Violet,New,25,men,Multi-Color,None,150,KD 11,95,10,None,120,13,17,318,60,0.147813,214,-0.133,125,None,26834,4,95,42,"https://stockx.imgix.net/Nike-KD-11-Multi-Color.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
48ad1781-bbfc-4b10-9fb0-bed6678ede24,Nike,KD Eleven,sneakers,Multi-Color/Metallic Gold,New,25,men,Multi-Color Metallic Gold,2018-10-01 23:59:59,150,KD 11,129,11,None,118,13,12,220,81,0.133915,184,-0.173,143,None,26389,4,24,6,"https://stockx.imgix.net/Nike-KD-11-Multi-Color-Metallic-Gold.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
1697398e-fca8-4f2d-bbe1-c645aafe07fe,Nike,KD Ten,sneakers,Ocean Fog/Fuchsia Blast-Hyper Crimson,New,25,men,All-Star (2018),2018-02-15 23:59:59,150,KD 10,120,12.5,None,130,9.5,39,146,68,0.144068,119,-0.333,90,None,10753,90,12,48,"https://stockx.imgix.net/Nike-KD-10-All-Star-2018-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1545969589"
768d5b76-c469-481b-89eb-a3ae5dbdce89,Nike,KD Ten,sneakers,Racer Blue/Light Menta-Black-Total Crimson,New,25,men,City Series,2017-12-26 23:59:59,150,KD 10,150,10.5,None,120,12,34,175,70,0.154642,118,0.06,101,None,11952,18,68,55,"https://stockx.imgix.net/Nike-KD-10-City-Series-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1555968608"
4e44193f-626a-4ec3-ae4f-b07e7f16f21f,Nike,KD Ten,sneakers,Black/Black-White,New,25,men,Black White,2018-02-01 23:59:59,150,KD 10,175,9,None,150,8,23,230,71,0.163011,108,-0.133,134,None,14439,59,9,57,"https://stockx.imgix.net/Nike-KD-10-Black-White.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
3e2ea5c9-6513-4773-b60c-feb67c207d8e,Nike,KD Ten,sneakers,Black/Black-Dark Grey,New,25,men,Blackout,2017-11-01 23:59:59,150,KD 10,175,9,None,160,9,36,225,70,0.115117,100,0,127,None,12734,95,64,19,"https://stockx.imgix.net/Nike-KD-10-Blackout.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
36d11996-95d0-437c-b137-1932306bf236,Nike,KD Six,sneakers,Light Arctic Pink/Photo Blue-Vivid Pink,New,25,men,Aunt Pearl,2014-03-01 23:59:59,150,KD 6,270,9.5,None,215,9,38,340,150,0.154039,93,0.4,223,None,20725,19,25,84,"https://stockx.imgix.net/Nike-KD-6-Aunt-Pearl.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
cab2c0da-03f5-4a8f-a82b-ee94b8c55adf,Nike,KD Ten,sneakers,Cool Grey/Igloo-White,New,25,men,Cool Grey Igloo,2017-07-14 23:59:59,150,KD 10,115,10.5,None,140,13,23,175,69,0.100023,93,-0.299,96,None,8915,10,48,73,"https://stockx.imgix.net/Nike-KD-10-Cool-Grey-Igloo.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
b4ee0687-e292-417d-9acc-88c555385d95,Nike,KD Seven,sneakers,Action Red/Metallic Silver,New,25,men,Global Game,2014-08-02 23:59:59,150,KD 7,147,8.5,None,150,11,38,250,100,0.199605,77,-0.133,154,None,11872,73,94,98,"https://stockx.imgix.net/Nike-KD-7-Global-Game.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
1a42d267-40f0-43ac-a763-a8486624d8b2,Nike,KD Six,sneakers,Multi Color/Black,New,25,men,Floral,2014-03-15 23:59:59,150,KD 6 EXT,159,12,None,200,14,37,260,60,0.121448,70,-0.02,171,None,11976,71,31,96,"https://stockx.imgix.net/Nike-KD-6-Floral-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1545969546"
5ed79edd-1042-4aff-8c46-a513ee98a4fe,Nike,Kobe Six,sneakers,Lime Green/Varsity Red/Black,New,25,men,Grinch,2010-12-25 23:59:59,130,Kobe 6,843,10.5,3,875,9,50,1699,560,0.276184,53,4.962,827,3,43842,74,64,23,"https://stockx.imgix.net/Nike-Kobe-6-Grinch-Christmas.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
8a5e546c-938b-431e-a933-86ffa8b49df4,Nike,Kobe Ten,sneakers,White/Black,New,25,men,HTM Shark Jaw,2015-10-01 23:59:59,250,Kobe 10 Elite,300,9,None,350,13,55,1000,246,0.27112,34,0.368,372,None,12652,58,58,72,"https://stockx.imgix.net/Nike-Kobe-10-HTM-Shark-Jaw.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
1a17a077-20a1-449c-b548-ed2e9d6bc14a,Nike,Kobe Four,sneakers,Black/Varsity Purple-Canyon Gold,New,25,men,Carpe Diem,2019-06-01 23:59:59,175,Kobe 4 Protro,139,11,16,200,16,85,299,116,0.093011,209,-0.337,162,16,33869,0,56,13,"https://stockx.imgix.net/Nike-Kobe-4-Protro-Carpe-Diem-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1561411129"
34693909-2ee8-43ce-840f-f648778694f5,Nike,Kobe One,sneakers,White/Black-Varsity Purple,New,25,men,81 Pt Game,2019-01-22 23:59:59,175,Kobe 1 Protro,90,10.5,13,100,9,52,250,80,0.060142,386,-0.423,146,13,56218,46,23,2,"https://stockx.imgix.net/Nike-Kobe-1-Protro-81-Pt-Game-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1549069934"
d15b0b0d-82f1-4491-b4de-753561105a9d,Nike,Kobe Eleven,sneakers,Brave Blue / Metallic Silver - University Blue,New,25,men,Brave Blue,2016-04-14 23:59:59,200,Kobe 11,125,11.5,12,148,9,42,279,106,0.116445,43,-0.47,153,12,6588,17,27,79,"https://stockx.imgix.net/Nike-Kobe-11-Brave-Blue.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
4dc94815-e32e-4113-ab04-4ca5f81a9b1b,Nike,Kobe Ten,sneakers,Ink/Persian Violet-Reflect Silver,New,25,men,Elite High Team Pack,2015-04-17 23:59:59,225,Kobe 10 Elite,145,10,10,195,12,46,300,110,0.076657,79,-0.396,159,10,12559,88,64,75,"https://stockx.imgix.net/Nike-Kobe-10-Elite-Team-Pack.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
0e28d970-c113-4655-b08b-1a8c4f7f452e,Nike,Kobe Ten,sneakers,Dark Atomic Teal/Mineral Teal-Black-Total Orange,New,25,men,Drill Sergeant,2015-08-12 23:59:59,200,Kobe 10 Elite Low,125,10,8,130,9.5,44,220,70,0.075923,126,-0.325,130,8,16360,60,43,89,"https://stockx.imgix.net/Nike-Kobe-10-Elite-Low-Drill-Sergeant-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546676057"
6a95555c-4ede-4693-804a-f7ff8e665884,Nike,Kobe Eleven,sneakers,Cool Grey/Black-University Red,New,25,men,Tinker,2016-05-05 23:59:59,200,Kobe 11 Elite Low,150,8,7,166,11,47,265,115,0.084911,172,-0.27,182,7,31352,70,98,12,"https://stockx.imgix.net/Nike-Kobe-11-Tinker.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
b4b5fb10-de8f-46a4-bada-9f4b762ca97a,Nike,Kobe Eleven,sneakers,Black/Metallic Gold-Blue Lagoon-Action Green,New,25,men,Mark Parker,2016-05-26 23:59:59,200,Kobe 11 Elite Low,139,9,7,145,11,50,250,75,0.239479,97,-0.325,158,7,15331,93,38,63,"https://stockx.imgix.net/Nike-Kobe-11-Mark-Parker.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
434ff508-ec1a-466c-a0ba-e21d1151a9d0,Nike,Kobe Eleven,sneakers,Bright Mango/Black-Bright Crimson,New,25,men,Barcelona,2016-10-15 23:59:59,160,Kobe 11 EM Low,166,11,6,141,10,50,300,80,0.411362,131,-0.4,139,6,18200,100,67,86,"https://stockx.imgix.net/Nike-Kobe-11-EM-Low-Barcelona.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
44e7d7f0-5a04-40fe-a4b0-41ed42f4e8cc,Nike,Kobe A.D.,sneakers,Black/Racer Blue,New,25,men,Black Racer Blue,2019-01-13 23:59:59,160,Kobe AD,119,10.5,6,130,11,29,156,60,0.219608,102,-0.219,108,6,11008,49,100,25,"https://stockx.imgix.net/Nike-Kobe-AD-Black-Racer-Blue.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546928328"
369e6109-e433-4c88-87a2-990e5815dec2,Nike,Kobe Four,sneakers,White/Varsity Purple-Orion Blue,New,25,men,Draft Day Hornets,2019-02-15 23:59:59,175,Kobe 4 Protro,160,8.5,5,200,15,104,298,110,0.076489,1290,0.023,182,5,234255,87,62,46,"https://stockx.imgix.net/Nike-Kobe-4-Protro-Draft-Day-Hornets-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1552673057"
0ca078b5-43fe-478e-bd7e-9fafd3614f88,Nike,Kobe One,sneakers,White/Del Sol-Varsity Purple,New,25,men,Think 16 (Close Out),2018-04-14 23:59:59,175,Kobe 1 Protro,112,14,5,162,9.5,66,250,88,0.124976,762,-0.171,153,5,116316,49,9,39,"https://stockx.imgix.net/Nike-Kobe-1-Protro-Think-16-Close-Out-Prouct.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
ebcf847f-7da0-48f3-b4a9-d60023d30176,Nike,Kobe A.D.,sneakers,Port Wine/Multi-Color,New,25,men,Port Wine,2018-02-01 23:59:59,150,Kobe A.D.,99,8.5,4,68,9.5,13,135,40,0.240071,147,-0.547,68,4,9945,31,67,96,"https://stockx.imgix.net/Nike-Kobe-A-D-Port-Wine.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
8f13116e-2315-4f8e-a9fd-e6422b9f6164,Nike,Kobe Eleven,sneakers,Cool Grey/Voltage Green-Yellow Strike,New,25,men,Master of Innovation,2016-08-11 23:59:59,200,Kobe 11 Elite Low,138,10.5,4,200,14,52,220,94,0.046647,60,-0.325,139,4,8363,15,5,7,"https://stockx.imgix.net/Nike-Kobe-11-Master-Of-Innovation.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
22eacc49-4006-4ffb-937d-604624b45e2a,Nike,Kobe A.D.,sneakers,Military Blue/Sunblush,New,25,men,Military Blue,2019-02-01 23:59:59,140,Kobe AD,109,7,4,100,10,21,250,80,0.207561,36,-0.236,122,4,4379,17,62,58,"https://stockx.imgix.net/Nike-Kobe-AD-Military-Blue.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548818148"
122291aa-a289-4a2c-a39e-2076b447737d,Nike,Kobe Other,sneakers,Dark Grey/Black-Sequoia,New,25,men,Komodo Dragon,2018-01-01 23:59:59,120,Nike Mamba Rage,65,9.5,4,60,12,11,100,40,0.206498,31,-0.475,76,4,2362,18,75,3,"https://stockx.imgix.net/Nike-Mamba-Rage-Komodo-Dragon.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1553364766"
8f310afe-128b-40ab-abd5-0c0f1625a1a9,Nike,Kobe One,sneakers,White/Black-Varsity Red,New,25,men,White Black Red (All Star),2018-08-02 23:59:59,175,Kobe 1 Protro,94,11,3,104,13,55,275,60,0.116447,640,-0.457,129,3,82491,38,73,66,"https://stockx.imgix.net/Nike-Kobe-1-Protro-White-Black-Red-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1551049685"
ee04fe00-5478-434a-9f27-ac48d48f1b89,Nike,Kobe A.D.,sneakers,Multi-Color/Multi-Color,New,25,men,DeMar DeRozan Blue,2018-05-10 23:59:59,150,Kobe A.D.,60,10.5,3,72,11.5,25,135,40,0.221528,529,-0.52,65,3,34577,96,98,50,"https://stockx.imgix.net/Nike-Kobe-A-D-DeMar-DeRozan-Blue-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1545969676"
b433a611-b319-447f-9e16-ad0d1062442d,Nike,Kobe A.D.,sneakers,White/White-Black,New,25,men,White Black,2018-11-15 23:59:59,140,Kobe AD,130,18,3,190,11,42,250,50,0.346918,390,0.009,148,3,57595,24,79,85,"https://stockx.imgix.net/Nike-Kobe-AD-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546756718"
46700141-cca7-481c-8f86-1691d58b65c8,Nike,Kobe A.D.,sneakers,Black/Black-Multi-Color,New,25,men,Black Multi-Color 2.0,2018-09-01 23:59:59,200,Kobe NXT 360,180,9.5,3,155,10.5,17,236,90,0.18891,238,-0.2,154,3,36537,55,88,58,"https://stockx.imgix.net/Nike-Kobe-A-D-NXT-360-Black-Multi-Color-2-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1546679721"
d3962783-11c5-42a4-99b3-1da2429256a0,Nike,Kobe Eleven,sneakers,Black/Black-Black,New,25,men,Black Space,2016-10-01 23:59:59,200,Kobe 11 Elite Low,204,8.5,3,200,13,38,595,95,0.513468,76,0.125,201,3,15278,81,12,53,"https://stockx.imgix.net/Nike-Kobe-11-EM-Low-Black-Space-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
f635f6f2-fc08-4701-a114-cb7c26f9957c,Nike,Kobe Nine,sneakers,White/Metallic Gold-Black,New,25,men,Fundamentals,2014-06-06 23:59:59,225,Kobe 9 Elite Gold,300,11,3,315,12,39,477,220,0.145589,70,0.535,307,3,21494,76,58,61,"https://stockx.imgix.net/Nike-Kobe-9-Elite-Gold-Fundamentals.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
54625dea-7d04-4d30-8e06-d710f8f12d0f,Nike,Kobe Ten,sneakers,Black/Radiant Emerald-Dark Grey-Metallic Silver,New,25,men,Radiant Emerald,2015-11-11 23:59:59,180,Kobe 10,115,8.5,3,102,10,22,200,70,0.145913,47,-0.306,116,3,5434,47,56,70,"https://stockx.imgix.net/Nike-Kobe-10-Radiant-Emerald.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
54e56d40-efaa-409d-adab-1ae167c41251,Nike,Kobe Nine,sneakers,Challenge Red/Challenge Red,New,25,men,Red Mamba,2014-12-19 23:59:59,275,Kobe 9 KRM EXT High,120,9,3,141,11,27,299,75,0.533865,42,-0.527,178,3,7467,45,31,69,"https://stockx.imgix.net/Nike-Kobe-9-EXT-KRM-High-Red-Mamba.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
17fa7760-88fa-4cfb-98a1-0cedd8443c1d,Nike,Kobe Ten,sneakers,Wolf Grey/White-Light Retro,New,25,men,Elite High Elevate,2015-05-15 23:59:59,225,Kobe 10 Elite,225,10,3,175,12,26,350,115,0.401991,28,-0.378,207,3,5786,27,47,83,"https://stockx.imgix.net/Nike-Kobe-10-Elite-Elevate-Pack.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1538080256"
f88baa82-76fa-4c38-9ce8-dc5fd120f06f,Nike,Kobe Other,sneakers,Black/Court Purple-Tour Yellow,New,25,men,Lakers Away,2018-01-01 23:59:59,100,Nike Mamba Rage,65,9.5,3,68,9,10,85,50,0.164484,24,-0.34,66,3,1575,69,96,17,"https://stockx.imgix.net/Nike-Mamba-Rage-Lakers-Away.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548818152"
4f608a52-1462-4364-b0b0-881ccfa5fadb,Nike,Kobe A.D.,sneakers,White/Black,New,25,men,TB White Black,2017-09-15 23:59:59,150,Kobe A.D.,100,10.5,3,45,13.5,5,111,56,0.158237,12,-0.333,86,3,1037,98,99,11,"https://stockx.imgix.net/Nike-Kobe-A-D-TB-White-Black-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1559251797"
33c1e363-7ee7-4704-92f7-8f2ca9fef2cf,Nike,Kobe One,sneakers,Black/White-Varsity Purple-Canyon Gold,New,25,men,Purple Reign,2018-10-23 23:59:59,175,Kobe 1 Protro,89,14,2,120,12.5,46,359,81,0.094462,508,-0.377,130,2,66119,66,78,5,"https://stockx.imgix.net/Nike-Kobe-1-Protro-Purple-Reign.png?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1539738406"
bb8d1a9d-82f0-4244-a638-0daff7a2be63,Nike,Kobe A.D.,sneakers,White/Black-Infrared 23-Volt,New,25,men,Infrared,2018-06-14 23:59:59,200,Kobe NXT 360,260,12,2,250,13,18,350,96,0.236488,393,-0.07,169,2,66380,61,40,92,"https://stockx.imgix.net/Nike-Kobe-AD-NXT-360-Infrared-Product.jpg?fit=fill&bg=FFFFFF&w=140&h=100&auto=format,compress&trim=color&q=90&dpr=2&updated_at=1548141078"
